subject,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
OAS1_0317,196116.384,243137.594,17051.234,1890.955,14760.396,47296.153,5614.056,3996.305,4658.553,1518.16,1888.112,2401.018,22239.303,3611.663,1385.183,563.661,3806.179,189097.576,242468.004,18761.615,1752.346,15485.773,51573.694,5300.29,3726.183,4743.217,1383.749,3667.857,1551.271,550.463,3656.356
OAS1_0322,199332.369,217636.771,14200.895,807.481,13875.238,46301.414,5475.715,3339.386,4116.608,1333.522,1238.823,1780.726,20090.098,3448.783,1308.454,641.927,3451.666,200940.516,219913.472,11920.022,697.122,13768.217,45247.581,5282.197,3242.17,4274.998,1311.647,3674.053,1497.429,654.712,3479.63
OAS1_0323,218358.699,248006.721,5132.578,927.929,16990.144,53339.661,6858.157,3613.945,5203.749,1696.264,736.115,2338.451,21492.928,4969.741,1712.13,723.208,3934.247,221415.899,249298.805,5320.131,763.245,17271.543,55466.265,6750.421,3568.038,5056.999,1695.059,5063.608,1777.033,702.403,3831.941
OAS1_0326,168681.484,207822.613,9881.352,829.168,12995.058,41888.881,5490.598,3670.461,4566.361,1566.594,1181.44,1938.761,16478.795,3331.86,1318.557,718.221,3221.924,167770.207,206759.578,10653.002,795.188,12743.627,41012.1,5549.853,3713.66,4323.451,1626.485,3434.067,1385.808,710.74,3209.285
OAS1_0329,167825.063,207482.023,10535.653,865.03,12813.909,49010.419,5386.362,3355.851,3929.967,1152.787,1079.018,1862.069,17011.868,2897.042,1088.652,591.048,3077.572,170214.893,207865.988,11973.376,757.397,13128.904,48278.396,5517.606,3288.351,3662.12,1198.168,2895.357,1002.716,553.306,3085.952
OAS1_0330,194851.265,229889.705,12130.306,888.294,15126.624,49972.864,5527.412,4174.394,5601.076,1591.426,1261.639,1457.326,19291.408,3522.95,1587.062,709.822,3606.318,198289.739,232952.765,9165.759,751.512,15496.33,48625.723,5431.875,3905.501,5027.992,1571.89,3615.522,1725.336,712.415,3287.074
OAS1_0332,235267.196,273814.814,20021.942,1123.083,17259.351,53210.224,6778.93,3852.302,5310.767,1598.72,2105.044,2388.025,24300.337,3877.17,1718.12,635.499,4240.056,242951.407,280544.286,20319.464,1197.171,16904.071,51088.01,6417.325,3698.114,4762.855,1588.201,3875.493,1728.558,632.502,4236.25
OAS1_0335,208390.632,250382.027,25206.059,993.806,15544.36,50910.961,5860.114,3739.345,4869.804,1296.995,1683.185,2379.813,21953.16,3162.703,1004.624,670.972,3781.99,209995.478,253911.026,24551.031,884.424,15047.457,51697.311,5766.542,3635.793,4771.01,1169.211,3197.576,938.094,520.127,3706.194
OAS1_0337,232407.661,256468.631,36043.352,1168.34,16187.894,55804.131,6240.882,3393.073,4697.453,1527.377,1929.632,2056.35,21036.564,3418.694,1606.024,641.239,3940.998,231309.409,254258.303,28198.052,783.489,15688.515,52594.776,5949.525,3427.689,4333.664,1569.799,3311.531,1600.961,507.264,3906.914
OAS1_0338,256645.1,291246.489,34388.735,1237.372,16910.115,54626.03,6790.02,4269.429,6084.104,1587.989,2374.524,3067.958,22870.648,4122.378,1694.864,621.717,4062.717,256088.322,287600.22,23851.422,1154.955,17222.451,53807.234,6908.084,4232.273,5885.512,1727.923,4638.299,1754.748,625.612,3921.126
OAS1_0339,144552.652,174090.63,31949.619,3676.449,15066.808,46896.106,3676.647,2545.736,3441.19,1029.416,2322.453,2951.874,18382.022,2667.85,764.806,400.722,2625.613,150243.598,177750.449,28147.838,2500.802,14493.516,45880.169,3645.761,2316.632,3524.424,1113.766,2853.24,882.952,392.183,2566.346
OAS1_0341,213104.246,256874.696,9011.27,687.069,14984.907,53781.308,6795.462,3776.112,5023.614,1626.594,960.247,1659.755,21335.516,3835.821,1608.182,739.029,3734.091,213556.803,257997.168,7729.484,734.761,15121.254,54069.807,6491.14,3917.906,4548.478,1642.902,4051.765,1746.727,733.095,3645.192
OAS1_0342,193700.934,242411.846,14711.13,899.781,13174.737,46914.654,5939.728,3973.331,5715.8,1395.641,942.276,1466.794,19960.017,2903.993,1212.35,686.297,3411.385,193706.855,245538.996,13629.174,888.637,13973.982,48292.208,5901.507,4275.078,5702.092,1481.693,3115.047,1318.546,796.955,3366.719
OAS1_0343,212315.126,243519.462,9537.812,731.44,16118.044,55561.074,6285.418,4176.381,5548.749,1607.162,1208.579,1937.306,20032.998,4397.529,1781.557,674.631,3567.075,213174.063,247618.936,6765.323,834.232,16149.335,51738.982,6020.434,4022.306,5258.585,1695.247,4216.583,1675.513,748.353,3511.205
OAS1_0345,211397.917,247621.1,6433.566,562.899,16180.792,50729.94,6894.257,4063.618,5101.882,1559.138,715.974,2040.846,19875.919,3767.743,1484.94,723.745,3674.558,213076.708,248983.318,6199.809,592.911,16064.884,52860.478,6807.246,4069.418,5070.153,1684.471,3875.823,1583.019,716.603,3577.568
OAS1_0351,185968.769,225940.554,33131.646,3123.97,13432.19,42425.04,5365.569,3155.407,4952.285,1313.557,3653.353,1839.6,18835.275,3003.364,1062.1,566.168,3845.576,189437.157,225752.016,31987.507,3335.828,13139.332,43792.647,5302.356,3146.756,4667.978,1405.742,3066.382,1056.518,507.338,3697.057
OAS1_0352,149963.886,191796.51,15049.891,1673.805,12502.214,47924.32,4646.875,2688.168,3856.636,1105.016,2064.085,2364.094,17101.155,3154.974,1325.319,491.002,2825.455,152735.54,194038.989,13802.146,1524.812,12919.166,49162.691,4647.419,2597.633,3696.392,1141.532,2917.326,1107.627,477.12,2725.23
OAS1_0354,201533.935,238360.244,21470.72,969.026,14181.503,49272.385,6212.276,3645.668,5363.087,1525.115,1694.009,2562.879,19037.769,3620.153,1535.45,675.566,3697.389,203778.677,240429.79,18020.011,1133.262,14658.436,49736.961,6057.077,3622.531,5028.208,1611.949,3764.335,1593.006,607.172,3526.95
OAS1_0355,166200.597,202613.772,6896.777,658.432,13351.384,45030.445,5147.449,3025.203,3754.417,1060.442,876.38,2028.621,16132.904,3465.638,1242.889,530.615,3143.034,164386.539,200597.081,7403.1,694.71,13068.401,45385.354,5203.864,3116.699,4184.67,1214.394,3436.853,1249.986,542.104,3092.808
OAS1_0356,205336.782,221942.316,25725.306,619.723,16506.39,57487.308,5964.739,3362.481,4888.908,1761.857,1916.312,1521.859,20618.488,3982.866,1340.673,476.316,4101.59,207682.577,226099.75,26786.908,694.536,17019.7,54108.554,5851.123,3375.538,4681.03,1721.662,3808.52,1444.331,388.135,3965.499
OAS1_0357,215438.245,249377.751,9978.306,780.617,17747.152,59561.844,6971.821,4099.653,5229.378,1603.357,948.204,1990.632,23368.012,4256.686,1594.003,748.709,4142.906,215470.452,251167.111,11213.931,826.369,18302.151,59040.333,6650.437,4137.976,4979.188,1661.941,4328.824,1693.833,672.946,3797.477
OAS1_0358,210691.114,252475.841,12771.634,910.57,14922.555,59354.632,5923.749,3070.391,4949.706,1418.907,1017.985,1538.849,19136.831,3638.762,1516.309,663.767,3696.99,209587.751,252334.453,11377.641,993.63,14943.659,56329.257,5708.949,3149.086,4551.44,1406.168,3695.037,1419.95,590.521,3571.999
OAS1_0362,192116.466,225892.651,21047.52,1083.838,15250.544,49396.349,5736.665,3509.082,4650.603,1472.862,1548.368,2315.936,20643.195,3295.418,1233.553,694.686,3724.967,196048.874,229585.997,18680.493,735.345,16153.076,49498.96,5667.413,3527.497,4317.794,1442.099,3389.759,1441.255,553.762,3853.654
OAS1_0363,169826.729,217024.92,22105.604,1963.221,14248.219,50556.019,5081.522,2184.104,3836.737,1125.893,1759.866,2328.304,18396.936,3185.948,1229.567,527.228,3073.52,177427.23,225664.717,18338.296,1169.353,13916.775,49755.775,5125.978,2495.111,4050.682,1264.394,3728.008,1499.224,544.492,3277.42
OAS1_0365,245756.102,289369.836,35354.254,1336.883,15055.717,52233.818,6278.103,5203.779,7422.545,1638.252,1895.429,1630.57,22817.575,4345.878,1681.14,732.857,4042.806,244359.924,290816.628,38492.446,1015.523,15005.967,51623.251,6104.669,4852.485,6555.223,1879.692,4677.043,1983.887,802.437,4035.774
OAS1_0366,243207.501,258720.481,7965.736,686.645,18650.641,59051.43,7410.976,4170.488,5998.327,1653.02,847.745,2441.491,23012.281,4810.301,1755.73,808.817,3954.288,241591.237,256908.841,10756.263,692.65,17801.872,57213.942,6654.903,4198.12,5826.537,1806.641,4686.733,1832.534,791.898,4158.832
OAS1_0367,177557.208,209994.681,4529.935,543.101,11888.753,41306.715,5862.25,4001.904,4520.797,1458.138,560.339,844.705,15717.064,3754.71,1240.534,627.182,3094.34,177505.318,208668.426,4449.098,516.82,12171.072,39639.432,5548.845,3835.599,4423.932,1370.72,3747.211,1294.336,596.113,3105.046
OAS1_0369,186658.484,235558.453,12946.682,633.981,14874.027,48109.609,5807.883,3797.768,5103.125,1508.024,1137.23,2496.366,18312.432,3745.396,1448.707,680.061,3066.163,189398.291,235561.603,11735.047,657.797,14797.678,46818.233,5559.071,3697.314,4973.032,1511.712,3579.505,1421.334,618.056,2969.125
OAS1_0371,208541.002,235528.035,9089.146,636.047,13991.408,51972.135,6452.282,3910.86,5352.999,1349.603,943.645,1531.577,19845.968,3476.576,1316.003,771.141,3597.066,209351.022,237133.683,8962.606,749.39,14828.073,50424.278,6131.664,3812.008,4794.292,1470.905,3860.071,1456.039,662.797,3498.727
OAS1_0372,251837.364,270987.963,7718.134,552.824,16086.745,55564.668,7490.582,4407.234,6022.006,1722.252,636.899,1291.691,23200.815,4213.983,1808.055,788.75,4366.253,250527.798,269231.744,5833.263,618.593,15714.295,53568.238,6993.055,4378.779,5658.147,1803.871,4566.259,1792.172,697.234,4221.889
OAS1_0373,216958.389,246564.415,41723.829,6012.648,19902.709,59586.732,5390.567,4219.199,4694.012,1231.128,2385.901,2239.056,23574.809,3262.234,747.083,423.468,3566.991,219092.011,249225.955,42610.203,5100.938,20710.703,63653.51,5417.023,4416.227,4569.507,1370.817,3386.562,849.459,345.673,3491.11
OAS1_0374,168664.832,210699.097,7155.814,689.122,12390.842,43569.224,5407.762,3853.174,5148.774,1496.077,932.485,1629.311,15942.848,3392.031,1370.573,608.561,3062.141,170533.233,213864.665,8298.149,784.634,12541.737,43093.925,5263.385,3913.373,4640.425,1487.374,3613.12,1421.295,676.936,3164.187
OAS1_0378,223679.258,247374.652,7063.099,659.292,16841.452,54336.835,6857.352,4483.17,5645.092,1840.696,807.528,1588.959,20083.185,4037.712,1489.335,875.653,3656.079,219524.475,246625.424,5341.291,591.961,16292.802,53903.376,6374.15,4355.032,5197.497,1789.091,4277.093,1826.436,812.894,3610.33
OAS1_0380,169549.842,204151.22,32204.035,1485.854,14805.827,41261.74,5153.138,3235.019,5565.968,1393.005,2541.003,1862.742,17894.289,2919.179,1260.867,489.037,3515.826,168001.087,197282.451,26301.591,2062.45,14708.832,40966.238,5077.015,3236.618,5153.468,1430.057,2921.213,1119.907,497.943,3219.372
OAS1_0381,271549.8,296861.893,16299.238,863.928,18049.442,57200.242,7121.71,4800.722,6041.465,1882.815,1346.777,2229.442,22398.558,4539.65,1669.681,840.777,4121.87,273937.23,297405.502,22308.448,755.827,17571.347,54312.12,6793.157,4769.802,5485.101,1928.655,4605.569,1866.391,811.994,4281.653
OAS1_0382,168355.621,191849.358,42652.94,3652.125,15681.836,52906.514,5114.769,3135.767,4199.737,1379.678,1847.008,1791.815,20175.17,3317.682,1165.213,521.567,3356.794,173069.944,204663.824,27071.712,1229.305,15720.787,52851.242,5246.435,3240.133,4195.62,1476.063,3757.548,1351.582,593.712,3428.081
OAS1_0388,181355.47,206853.476,25700.186,1463.512,14751.389,47340.009,5288.111,3446.726,4977.429,1459.278,1637.343,2126.012,19546.158,2886.507,1344.832,704.68,3551.811,184581.039,208976.46,20123.935,1272.155,14810.267,47199.279,5093.581,3572.226,4739.94,1484.947,2985.716,1304.51,617.124,3306.198
OAS1_0390,201767.502,261208.772,13448.427,998.934,17493.429,61658.21,6128.682,3843.563,5635.396,1611.682,1029.364,1602.049,24818.26,4106.717,1491.847,938.283,4207.725,203649.771,265127.163,11533.266,888.87,16756.179,60269.969,6062.177,3759.429,5094.913,1549.973,4189.245,1548.005,946.978,3930.509
OAS1_0398,237323.329,273698.276,40869.26,2127.094,17507.026,56923.629,6259.24,4019.967,5515.489,1750.353,2307.05,3066.192,22037.661,4014.604,1659.017,626.849,4285.009,235559.546,270630.825,24605.315,2013.494,16546.054,57197.993,6446.663,3881.026,4705.965,1764.603,4303.312,1670.715,537.116,4115.164
OAS1_0399,216337.685,252440.319,28813.835,1698.363,16939.729,50575.835,5970.992,3774.956,5280.311,1516.449,2513.874,2935.63,22627.898,3470.532,1347.373,601.991,3801.941,214460.852,241953.93,29963.311,3463.543,16734.199,50666.492,5396.322,3748.289,4561.713,1374.873,2968.58,942.523,555.449,3706.514
OAS1_0400,230189.283,248353.673,34475.024,2808.979,15986.507,48189.171,5970.43,4297.73,5378.015,1448.806,2311.807,2035.194,23497.498,4184.454,1547.004,649.327,4139.259,227955.622,248470.151,29896.019,2698.994,15253.344,46866.465,5811.742,3968.387,5075.411,1511.241,3908.294,1406.851,600.762,4017.218
OAS1_0401,204602.701,228814.569,5062.948,599.721,16735.178,48838.646,5940.023,3677.171,5325.704,1550.098,639.406,1847.313,20553.361,4040.694,1504.982,759.251,3309.487,211557.958,233253.061,5488.201,586.225,16018.288,49531.017,5799.449,3873.137,5168.839,1600.786,4219.918,1584.433,688.445,3524.739
OAS1_0402,197423.552,225704.508,33597.797,2676.985,16070.938,57087.268,6274.063,3914.651,5458.189,1635.315,3027.435,3693.797,21222.5,2936.082,1275.637,664.389,3934.151,198139.243,226466.95,36405.348,3821.792,17138.282,58794.757,6210.555,3630.229,5088.579,1618.604,3464.068,998.0,598.827,3865.4
OAS1_0404,202314.841,237584.713,18699.453,627.017,15127.465,46548.205,6324.538,3805.601,4684.644,1599.308,1257.658,2160.119,19581.801,3367.73,1489.688,665.94,3453.113,208482.55,244694.133,20317.228,669.016,17996.955,49431.091,6393.683,3782.434,4548.844,1494.23,3401.988,1548.029,550.731,3406.53
OAS1_0405,239989.025,268789.297,49282.975,1872.785,15483.796,50065.711,5808.851,4149.201,5271.488,1450.166,2120.099,2446.686,23681.124,3806.164,1719.412,584.699,4047.833,232900.763,269797.331,31838.159,1609.957,17075.27,49315.129,5754.312,4080.749,5395.066,1345.298,4256.237,1830.818,576.406,3817.033
OAS1_0411,189993.917,216864.705,21145.794,628.844,15578.457,47288.889,5603.388,2907.352,4524.507,1414.114,1817.715,1814.957,19344.281,3000.918,1224.699,639.639,3387.049,187825.042,215155.247,13682.486,640.734,15822.887,46165.258,5633.887,2862.871,4404.85,1447.405,2967.566,1213.077,671.29,3269.54
OAS1_0418,233316.075,266314.437,11830.525,801.544,15791.741,57226.703,6727.781,3837.92,6093.881,1898.541,1648.19,1593.371,21767.815,4083.296,1696.733,674.047,4072.02,229242.009,263191.254,11337.917,881.696,15518.069,54490.591,6175.664,3739.565,5301.293,1790.174,4116.41,1782.884,606.946,3750.563
OAS1_0422,214988.196,234773.35,19886.51,495.703,13728.249,43023.088,5830.629,3602.893,4549.792,1626.186,1091.135,1895.793,22183.597,3119.396,1439.512,614.996,4235.94,215639.733,237017.875,17038.731,613.509,14134.201,44937.236,5852.4,3682.957,4549.129,1586.504,3590.472,1493.825,611.526,3942.989
OAS1_0423,206103.946,233211.392,20562.719,1032.278,14552.12,46278.389,6119.526,3341.546,5152.957,1625.463,1881.982,2857.614,22600.859,3984.869,1568.564,678.184,3859.333,207870.094,239651.423,29750.365,1073.47,14705.427,48716.297,5794.701,3337.733,4974.79,1596.988,3775.016,1669.138,539.168,3959.641
OAS1_0424,220530.947,249102.492,26287.48,1631.132,16630.546,44305.349,5090.458,2760.786,4508.124,1467.928,2395.236,2180.78,20917.022,3831.54,1384.925,523.799,3757.921,226358.426,256526.946,30004.287,1449.526,16697.869,44825.419,5235.952,2922.612,4482.949,1487.644,3794.305,1394.463,410.044,3726.523
OAS1_0425,200306.05,230243.88,28745.607,1334.277,16490.607,54967.302,5828.42,3544.61,4598.152,1364.555,1432.142,1772.169,20212.813,3643.234,1326.604,682.727,3728.285,197925.888,228982.554,38899.96,2025.205,16641.499,53512.999,5575.38,3494.688,4261.548,1364.338,3304.059,1402.359,657.015,3852.012
OAS1_0426,193828.367,225146.092,13543.378,633.012,14541.852,46700.167,5387.866,3151.524,4266.043,1359.109,1176.061,2213.299,19673.594,3602.237,1354.698,593.786,3483.362,192591.251,224465.157,9644.289,498.357,13917.042,45864.181,5319.084,3020.897,4085.8,1328.451,3244.255,1273.24,474.375,3404.865
OAS1_0428,214288.582,232503.009,35107.943,1799.672,14640.691,49207.069,5628.904,3144.239,4356.228,1155.379,1590.022,2490.443,17540.045,2779.665,1064.492,531.707,3523.758,220646.507,237689.764,33401.666,1283.881,14762.319,47699.792,5625.92,3221.568,4358.05,1165.325,3325.054,1278.582,478.905,3270.903
OAS1_0430,195089.939,226745.731,27171.502,2750.179,15561.858,55318.311,5674.225,3517.882,4389.322,1420.891,2768.086,2719.726,18301.555,2522.079,848.837,505.692,3643.998,199271.667,225199.226,41557.765,4276.469,15632.857,56658.601,5410.722,3704.875,4215.42,1373.916,2464.023,655.279,395.073,3438.034
OAS1_0432,206481.69,242544.046,14580.627,745.753,17098.001,50163.355,5686.841,3707.426,4307.158,1328.648,1117.845,1364.869,22431.274,3280.831,1342.475,690.409,3796.672,204330.066,238989.159,14372.055,699.107,17614.558,50689.188,5420.3,3556.965,3955.716,1277.645,3238.692,1355.356,579.663,3570.479
OAS1_0433,235117.135,276427.179,11556.184,792.787,17708.449,64182.92,6415.398,3702.324,5469.835,1724.542,1483.816,2846.95,21689.438,4324.561,1924.84,866.856,4019.227,234482.666,279671.102,11245.659,705.411,17680.786,65434.767,5865.202,3533.264,6146.574,1675.652,4524.62,1968.877,835.518,4087.291
OAS1_0438,175030.562,213680.486,8431.565,567.131,13666.144,50276.61,5844.087,3562.513,4256.55,1360.912,870.262,1851.82,18595.293,3929.327,1496.5,645.148,3349.569,173404.794,212498.193,8405.036,668.724,12714.713,49775.735,5532.85,3609.445,4147.229,1394.869,3734.553,1491.858,618.837,3363.573
OAS1_0440,178107.8,212822.014,11905.217,1009.842,13558.018,42502.973,5022.852,2976.316,4610.772,1314.79,1582.493,1882.235,17435.144,3685.069,1128.103,641.799,3147.462,178622.453,213702.402,12337.463,916.091,13815.048,42586.758,4887.413,2934.571,4228.993,1336.123,2920.166,1175.297,655.974,3063.266
OAS1_0441,214997.452,250847.73,22259.694,1552.816,17936.34,51860.521,5830.727,4070.262,5866.229,1526.922,3121.081,2039.154,22447.896,4034.159,1605.288,742.742,4175.654,219104.139,253985.165,23591.816,2192.929,17220.462,53408.273,5796.411,3861.008,5453.16,1668.244,4555.416,1900.612,540.089,4372.713
OAS1_0443,214966.27,249338.023,9261.456,647.66,16320.477,49130.964,6963.234,3792.32,5630.443,1721.777,765.045,1465.894,19529.638,4053.602,1446.188,754.608,3396.88,216861.745,253142.415,11108.027,554.143,16490.461,51322.317,6949.791,3691.999,5429.981,1798.881,4214.003,1615.166,706.734,3331.822
OAS1_0445,167674.041,204816.893,28520.601,1820.428,12436.828,42780.435,5186.781,3219.533,3958.651,1215.483,2230.304,1782.75,17859.238,3682.709,1294.6,464.59,3278.316,167790.505,207043.946,30857.802,2385.329,13153.08,43001.405,5466.911,3237.51,3879.501,1211.139,3177.285,1204.682,457.788,3433.886
OAS1_0446,191244.315,212305.888,16203.282,755.241,17756.985,50450.511,5811.678,3597.081,5167.655,1546.399,1167.872,2226.517,23661.31,3878.378,1281.979,644.393,3565.302,192372.954,211276.359,19305.75,775.855,16844.567,48432.436,5740.089,3814.81,4938.982,1514.218,4030.573,1505.733,663.127,3526.802
OAS1_0447,182791.127,232871.621,15870.832,1035.931,12288.447,45463.37,5414.102,3770.963,5163.523,1364.042,2189.585,1901.108,18785.026,2533.553,1047.375,617.713,3424.59,179947.621,230248.805,13949.535,1115.895,12720.363,46313.337,5150.956,3697.041,4626.009,1356.47,2513.472,1231.63,673.505,3405.273
OAS1_0449,199869.25,223738.841,12166.634,627.298,14877.709,48327.398,4943.891,3650.359,4637.199,1369.512,1127.219,1971.941,19406.885,3450.508,1297.673,701.01,3079.217,198786.95,223833.804,13616.009,791.733,14364.192,47878.102,4837.829,3752.197,4386.531,1449.72,3198.263,1305.03,654.26,3073.855
OAS1_0451,217504.49,263897.12,24478.823,964.825,15817.988,60829.451,5988.543,3404.751,4969.024,1473.184,2358.551,2568.002,23649.924,4056.784,1766.162,740.98,4155.685,218201.266,260523.563,23733.303,1391.8,17737.251,66673.204,5837.745,3505.643,5043.21,1461.621,3377.082,1472.623,724.293,3999.716
OAS1_0452,226593.874,267034.488,19655.271,1305.833,16893.568,58100.899,6214.905,3581.622,4880.138,1800.421,1775.484,1507.081,23679.13,3925.424,1475.983,688.342,3968.564,223777.992,267958.126,19808.54,932.111,17218.767,57168.584,6319.95,3383.455,5321.985,1737.538,3986.755,1571.907,714.835,4072.203
OAS1_0453,177736.585,205287.768,13088.871,937.642,14353.747,42369.614,5535.646,3712.732,4404.497,1621.587,1048.989,1041.315,18353.568,4115.833,1537.891,626.946,3435.896,179341.97,207925.034,13972.429,941.691,14750.209,45826.827,5719.031,3922.135,4695.675,1668.312,4014.541,1290.651,649.019,3172.025
OAS1_0454,208413.835,239948.506,14612.118,1246.239,14878.142,50946.301,5356.741,4181.993,5138.558,1586.991,1459.37,2372.593,19308.773,3533.984,1552.093,604.396,3347.289,208643.633,240081.972,15145.154,1217.154,13601.846,50561.141,5547.58,4143.778,5280.925,1598.017,3565.219,1516.814,681.185,3482.506
OAS1_0455,202160.484,241649.638,5216.258,687.701,17606.089,54024.791,5567.525,3254.206,4652.148,1496.17,628.673,1889.663,21985.849,4340.75,1724.866,738.087,3368.765,204476.83,240544.395,6170.712,600.34,17610.378,57138.296,5902.053,3260.527,4975.645,1416.783,4215.78,1546.052,764.023,3545.089
OAS1_0456,232228.316,276810.342,14548.007,837.302,16392.657,57901.934,6904.543,3701.747,5074.967,1813.319,2174.05,2661.85,22149.61,4343.845,1810.907,700.163,4298.396,231375.698,277980.373,21314.949,932.327,16779.876,57843.724,7126.538,3692.532,5498.896,1793.558,4053.781,1658.535,727.194,4525.943
OAS1_0457,190554.764,230115.106,11130.492,557.231,14875.186,48848.742,5903.355,3289.281,4141.314,1486.053,969.191,2174.747,19681.902,3564.93,1441.714,572.272,3142.697,191378.533,228343.538,12251.134,593.763,15231.588,47543.87,6318.581,3204.962,4474.938,1412.995,3545.061,1350.99,660.707,3249.398
